,epoch,train accuracy,val accuracy
0,1,0.14132596289441213,0.07250000000000001
1,2,0.20886215406310596,0.14791666666666667
2,3,0.27880902410541164,0.1932638888888889
3,4,0.3328327439185616,0.22138888888888889
4,5,0.36909345804688876,0.21833333333333332
5,6,0.41289813039837825,0.2874305555555555
6,7,0.4674637537458135,0.29194444444444445
7,8,0.5002740503261061,0.30659722222222224
8,9,0.5190809260973029,0.30791666666666667
9,10,0.5419427826987484,0.3323611111111111
10,11,0.5586178499030495,0.3290972222222222
11,12,0.5925601533580116,0.3816666666666667
12,13,0.6398111118455844,0.34770833333333334
13,14,0.6523341100387803,0.3293055555555556
14,15,0.6682951315441565,0.3725
15,16,0.6846087002027146,0.34965277777777776
16,17,0.6930911775074917,0.3769444444444444
17,18,0.7076723074211176,0.3779861111111111
18,19,0.7216929424466773,0.39111111111111113
19,20,0.7307655230918385,0.35847222222222225
20,21,0.8219278820729772,0.39479166666666665
21,22,0.8480914253922087,0.41256944444444443
22,23,0.862592681341442,0.40541666666666665
23,24,0.8648229552265116,0.4386111111111111
24,25,0.8745276419002291,0.41340277777777773
25,26,0.8816701645954521,0.41451388888888885
26,27,0.8831023874052529,0.41500000000000004
27,28,0.8896086726599682,0.41236111111111107
28,29,0.8950669564163583,0.41958333333333336
29,30,0.8969047461660498,0.40270833333333333
30,31,0.9021654107174335,0.3950694444444444
31,32,0.9074618808390622,0.41062499999999996
32,33,0.9084637482372643,0.42
33,34,0.9132603175127798,0.4161805555555555
34,35,0.9175363288824256,0.4079861111111111
35,36,0.9204407114842236,0.42826388888888894
36,37,0.9219927452406134,0.4120833333333333
37,38,0.9294313524590163,0.4086111111111111
38,39,0.9294712894412128,0.4134722222222222
39,40,0.9297067799224396,0.42194444444444446
40,41,0.9401819749250838,0.419375
41,42,0.9427062676273578,0.41625
42,43,0.9421478384452671,0.42624999999999996
43,44,0.9422359752335625,0.44277777777777777
44,45,0.944714133835713,0.4203472222222222
45,46,0.9446783282654679,0.41555555555555557
46,47,0.9433762449321347,0.4203472222222222
47,48,0.9448780131764498,0.42923611111111115
48,49,0.9453483055702451,0.43034722222222227
49,50,0.9456443900934249,0.4327777777777778
