,epoch,lr,train loss,val loss
0,1,0.0001,2.5688869581427625,2.804190449092699
1,2,0.0001,2.42956744599086,2.8951987701913584
2,3,0.0001,2.3070018893928936,2.8904368670090386
3,4,0.0001,2.145553056911756,2.532152694204579
4,5,0.0001,2.010457774644257,2.6561403792837393
5,6,0.0001,1.888559720208568,2.609747720801312
6,7,0.0001,1.785171466488992,2.5128787289495054
7,8,0.0001,1.680675059877416,2.466588258743286
8,9,0.0001,1.5989220930683998,2.303689992946127
9,10,0.0001,1.5039114753405254,2.3512726970340894
10,11,0.0001,1.4118542869885762,2.1524649547493975
11,12,0.0001,1.3376297707198768,2.59410894435385
12,13,0.0001,1.2285206196128682,2.147646992102913
13,14,0.0001,1.0822779622770125,2.190369777057482
14,15,0.0001,1.02858395762341,2.2839511321938555
15,16,0.0001,0.9758722653952978,2.221197978309963
16,17,0.0001,0.9172174610117431,2.400503713151683
17,18,0.0001,0.8702766449861629,2.356142282485962
18,19,0.0001,0.8393428998608743,2.858710501504981
19,20,0.0001,0.7994499966021507,2.3433852506720503
20,21,0.0001,0.7568145830144164,2.400905992673791
21,22,0.0001,0.70423030949408,2.501055976618891
22,23,0.0001,0.6574314781414565,2.528948970462965
23,24,0.0001,0.5614359547053615,2.3759647348652715
24,25,0.0001,0.4668666327832848,2.449931098067242
25,26,0.0001,0.44294034841881,2.3677298193392544
26,27,0.0001,0.4165530940217356,2.4927947884020596
27,28,0.0001,0.397079899586657,2.580608906953231
28,29,0.0001,0.3877737815341642,2.6432473866835884
29,30,0.0001,0.37615360151375493,2.934886465901914
30,31,0.0001,0.36273677959557504,2.995726606120234
31,32,0.0001,0.35758589568638033,2.8429173904916514
32,33,0.0001,0.34756435654176177,3.089831803155982
33,34,0.0001,0.34490743159286436,3.423098657442176
34,35,0.0001,0.25667945407731557,2.622969150543213
35,36,0.0001,0.2115802677568569,2.9022541097972705
36,37,0.0001,0.2046744848291079,2.970736528220384
37,38,0.0001,0.20401488124362885,3.21719331326692
38,39,0.0001,0.2003610923245389,3.2828780257183574
39,40,0.0001,0.21189890096905412,3.2775902644447656
40,41,0.0001,0.21169756248753557,3.4584379921788755
41,42,0.0001,0.21016323021663133,3.3664856682653013
42,43,0.0001,0.2117562691370646,3.535495260487432
43,44,0.0001,0.22056906349876876,3.0181877924048384
44,45,0.0001,0.22739733843713678,3.8089612877887227
45,46,0.0001,0.23577074362065203,3.636514560036037
46,47,0.0001,0.32270288659680274,4.047692205594934
47,48,0.0001,0.475786194605853,4.9181016009786855
48,49,0.0001,0.400978601587716,3.59335676483486
49,50,0.0001,0.36564096439910193,2.964592404987501
