,epoch,train accuracy,val accuracy
0,1,0.08598958333333333,0.06949728260869566
1,2,0.09212298387096775,0.051290760869565216
2,3,0.09249899193548386,0.043478260869565216
3,4,0.09044186827956989,0.04755434782608696
4,5,0.09166095430107528,0.11739130434782609
5,6,0.08804670698924731,0.08716032608695654
6,7,0.09039784946236559,0.10563858695652174
7,8,0.08910181451612903,0.06114130434782609
8,9,0.08661861559139784,0.1139945652173913
9,10,0.08770866935483872,0.042119565217391304
10,11,0.09031787634408603,0.043478260869565216
11,12,0.09350604838709678,0.071875
12,13,0.09136592741935483,0.051154891304347826
13,14,0.09245900537634409,0.07608695652173914
14,15,0.09094186827956988,0.08614130434782609
15,16,0.09200100806451614,0.10563858695652174
16,17,0.0872926747311828,0.07900815217391303
17,18,0.09157795698924731,0.10563858695652174
18,19,0.0914489247311828,0.07065217391304347
19,20,0.08855779569892473,0.07133152173913043
20,21,0.08779771505376344,0.06270380434782609
21,22,0.09002486559139784,0.1139945652173913
22,23,0.09329805107526881,0.06114130434782609
23,24,0.09120094086021505,0.10563858695652174
24,25,0.09451612903225806,0.07832880434782609
25,26,0.09586727150537634,0.10563858695652174
26,27,0.09224798387096773,0.1139945652173913
27,28,0.09384408602150537,0.07608695652173914
28,29,0.09060685483870969,0.06949728260869566
29,30,0.09388407258064516,0.07608695652173914
30,31,0.08809274193548387,0.1139945652173913
31,32,0.0896038306451613,0.07608695652173914
32,33,0.0922570564516129,0.042798913043478264
33,34,0.09032493279569893,0.1139945652173913
34,35,0.0874247311827957,0.10563858695652174
35,36,0.09354905913978494,0.1139945652173913
36,37,0.09031888440860214,0.1139945652173913
37,38,0.08808770161290323,0.06114130434782609
38,39,0.09367909946236559,0.10563858695652174
39,40,0.08716364247311828,0.06114130434782609
40,41,0.08885282258064515,0.10563858695652174
41,42,0.08867573924731183,0.1139945652173913
42,43,0.08880073924731183,0.10563858695652174
43,44,0.08925974462365592,0.06997282608695653
44,45,0.0893948252688172,0.10563858695652174
45,46,0.09010786290322581,0.08953804347826087
46,47,0.08645665322580645,0.1139945652173913
47,48,0.08872479838709678,0.1139945652173913
48,49,0.08771270161290323,0.06114130434782609
49,50,0.0823763440860215,0.06019021739130435
