,epoch,lr,train loss,val loss
0,1,0.01,3.5985806257494035,2.6897240928981616
1,2,0.01,2.6936853854886946,2.6967272032862124
2,3,0.01,2.6947320917601227,2.6960506646529487
3,4,0.01,2.6941752997777795,2.693746691164763
4,5,0.01,2.69646631902264,2.7033759614695674
5,6,0.01,2.7025714830685685,2.703300652296647
6,7,0.01,2.7022999473797378,2.703586433244788
7,8,0.01,2.7023953955660582,2.703790747601053
8,9,0.01,2.7025852754551876,2.7017981902412744
9,10,0.01,2.702161976086196,2.701465368270874
10,11,0.01,2.703172528615562,2.7067013927128003
11,12,0.01,2.7049773482866186,2.7050030127815576
12,13,0.01,2.70520685308723,2.703248874000881
13,14,0.01,2.7052144337725896,2.704312749530958
14,15,0.01,2.7052981392029793,2.7050072939499565
15,16,0.01,2.7050993109262116,2.703329189963963
16,17,0.01,2.705231590937543,2.703199925629989
17,18,0.01,2.7050471203301543,2.7041310227435567
18,19,0.01,2.7051598948817097,2.704765931419704
19,20,0.01,2.70501293418228,2.704745292663574
20,21,0.01,2.705041789239453,2.705348574596903
21,22,0.01,2.7057638475971837,2.7064633473106054
22,23,0.01,2.7064973654285556,2.7070444666821025
23,24,0.01,2.7065236042904597,2.7066574925961704
24,25,0.01,2.7065506058354534,2.7062504913495933
25,26,0.01,2.7064968770550144,2.7056281255639116
26,27,0.01,2.706553710404263,2.7063956260681152
27,28,0.01,2.7065691383936072,2.7061599752177363
28,29,0.01,2.7065666208985033,2.7054638240648354
29,30,0.01,2.7065934904160036,2.7082399389018184
30,31,0.01,2.7065739362470564,2.7066786807516348
31,32,0.01,2.706571493097531,2.7060696249422818
32,33,0.01,2.70706985458251,2.7073610865551494
33,34,0.01,2.7073918196462814,2.7074818403824517
34,35,0.01,2.7072760097442137,2.708370416060738
35,36,0.01,2.707293237409284,2.7070339658985967
36,37,0.01,2.707311152130045,2.70743261212888
37,38,0.01,2.7072792578768987,2.7072372851164443
38,39,0.01,2.707349520857616,2.706687243088432
39,40,0.01,2.7073966226270123,2.7072245038073994
40,41,0.01,2.7073098408278597,2.7065224647521973
41,42,0.01,2.7073617045597365,2.7065546719924263
42,43,0.01,2.707339987959913,2.7073437752931016
43,44,0.01,2.7076707822020336,2.7076273379118545
44,45,0.01,2.707686480655465,2.7074253455452295
45,46,0.01,2.707686528082817,2.707691814588464
46,47,0.01,2.707728235952316,2.708183184913967
47,48,0.01,2.7076374600010533,2.708586298901102
48,49,0.01,2.707627304138676,2.706730956616609
49,50,0.01,2.7077299228278537,2.7075627990390942
