,epoch,lr,train loss,val loss
0,1,0.01,2.906011326338655,2.6896244525909423
1,2,0.01,2.696734376492039,
2,3,0.01,2.6972559216201946,4.917346096038818
3,4,0.01,2.7015007362570813,2.7268225404951307
4,5,0.01,2.6991534841957914,2.7237313906351726
5,6,0.01,2.6940249960909606,2.687786176469591
6,7,0.01,2.6898397732806463,7.663822205861409
7,8,0.01,2.6944273357750266,2.7281435595618353
8,9,0.01,2.692216652695851,3.966398991478814
9,10,0.01,2.6965066893126375,3.208915991253323
10,11,0.01,2.6927898833828587,2.6919135782453747
11,12,0.01,2.696842357035606,2.7064930386013453
12,13,0.01,2.69669396069742,2.689784934785631
13,14,0.01,2.696490490308372,2.7051877975463867
14,15,0.01,2.6970964400999007,2.7016000906626383
15,16,0.01,2.697497973518987,2.6821274121602374
16,17,0.01,2.697817313414748,2.698125950495402
17,18,0.01,2.698124658676886,2.699319362640381
18,19,0.01,2.6993925225350166,2.7075625896453857
19,20,0.001,2.698409402883181,2.696631177266439
20,21,0.001,2.691145272665126,2.6723692470126683
21,22,0.001,2.691303291628438,2.696946234173245
22,23,0.001,2.6935385119530464,2.6868709564208983
23,24,0.001,2.6947325295017612,2.70073913998074
24,25,0.001,2.694894784881223,2.697911426756117
25,26,0.001,2.694994124674028,2.702108695771959
26,27,0.001,2.695388630513222,2.6984457439846463
27,28,0.001,2.7012955257969518,2.698909213807848
28,29,0.001,2.7010654909636385,2.69817893770006
29,30,0.001,2.7012327633878237,2.7026793585883246
30,31,0.001,2.7022059534185674,2.702615393532647
31,32,0.001,2.7022140154274563,2.7060973909166126
32,33,0.001,2.705268770135859,2.7053071392907038
33,34,0.001,2.706132765739195,2.705902851952447
34,35,0.001,2.7060252472918522,2.706194183561537
35,36,0.001,2.7062639600487164,2.705958218044705
36,37,0.001,2.706114495954206,2.7079433706071643
37,38,0.001,2.7068153055765296,2.7078780863020153
38,39,0.001,2.707617983382235,2.7079237673017715
39,40,0.0001,2.7075454791386924,2.707297282748752
40,41,0.0001,2.7073949492105873,2.7072869300842286
41,42,0.0001,2.7074577725061806,2.707531976699829
42,43,0.0001,2.7074179918535295,2.707474194632636
43,44,0.0001,2.70786391855568,2.7078535556793213
44,45,0.0001,2.707866616146539,2.707916916741265
45,46,0.0001,2.7078884519556516,2.7078013632032607
46,47,0.0001,2.7078840226255436,2.707811646991306
47,48,0.0001,2.70786609700931,2.707876359091865
48,49,0.0001,2.707956576860079,2.7079930517408584
49,50,0.0001,2.707996892672713,2.7080324490865073
