,epoch,lr,train loss,val loss
0,1,0.0001,2.5610947455129316,2.788916884528266
1,2,0.0001,2.340563151144212,2.8677056153615315
2,3,0.0001,2.1698669986699217,2.60381301773919
3,4,0.0001,2.0199762233482894,2.5167575677235923
4,5,0.0001,1.8848260701984487,2.4481383826997547
5,6,0.0001,1.7530045371542695,2.309711620542738
6,7,0.0001,1.5848987737009603,2.263618890444438
7,8,0.0001,1.5152370711808563,2.2283194038603042
8,9,0.0001,1.4472967738746314,2.240672646628486
9,10,0.0001,1.3856850032524397,2.278224696053399
10,11,0.0001,1.331370690497019,2.424701359536913
11,12,0.0001,1.1855273131401307,2.216354891988966
12,13,0.0001,1.090398313057038,2.192770809597439
13,14,0.0001,1.0565327296974838,2.149463113149007
14,15,0.0001,1.0081453794433224,2.4208025058110554
15,16,0.0001,0.978593887661093,2.1267301426993477
16,17,0.0001,0.9371603395669691,2.551774268680149
17,18,0.0001,0.9065573172223184,2.3029972394307454
18,19,0.0001,0.8611699019068031,2.2966065380308365
19,20,0.0001,0.8176911457251477,2.7600880357954236
20,21,0.0001,0.7810966607223275,2.714637433158027
21,22,0.0001,0.7412863003630792,2.8988130304548476
22,23,0.0001,0.6963851717050358,2.5363403267330593
23,24,0.0001,0.6469024487080113,3.2642803563012017
24,25,0.0001,0.6124942156095659,2.490466120507982
25,26,0.0001,0.5784155643114479,2.777033175362481
26,27,0.0001,0.5535483241722148,2.770839232868618
27,28,0.0001,0.4235660173399474,2.6096718973583646
28,29,0.0001,0.3218653530523341,2.69887056350708
29,30,0.0001,0.338887906202706,3.6259339968363444
30,31,0.0001,0.5484927622701532,3.2063504695892333
31,32,0.0001,0.5059117742123143,2.7793379677666556
32,33,0.0001,0.4487163890754023,2.8008747392230564
33,34,0.0001,0.41331062746304337,3.2150444348653155
34,35,0.0001,0.3843376947346554,3.0966424465179445
35,36,0.0001,0.2827735313324518,2.847942860921224
36,37,0.0001,0.21373660926536847,2.9525128497017756
37,38,0.0001,0.21110320640026883,3.251378875308567
38,39,0.0001,0.21949668212603496,4.378683079613579
39,40,0.0001,0.23217374038311742,3.1291133403778075
40,41,0.0001,0.24283983278018173,3.4474824004703097
41,42,0.0001,0.3976394544525813,3.7798340585496693
42,43,0.0001,0.4636196302229999,3.819144354926215
43,44,0.0001,0.3646500586502014,2.7516141149732802
44,45,0.0001,0.3295694733819654,3.7401991420321994
45,46,0.0001,0.29341088531799214,3.7728190369076198
46,47,0.0001,0.25947678337494534,2.973192829555935
47,48,0.0001,0.14909560698014435,3.6165392292870417
48,49,0.0001,0.14512600353167904,3.5882913218604195
49,50,0.0001,0.15446584253141316,3.739512480629815
