,epoch,train accuracy,val accuracy
0,1,0.14888071236559142,0.09782608695652174
1,2,0.2101757392473118,0.18247282608695653
2,3,0.25347950268817204,0.1625679347826087
3,4,0.3035977822580645,0.1904211956521739
4,5,0.3382100134408602,0.18790760869565218
5,6,0.37245026881720433,0.3012228260869565
6,7,0.4049952956989248,0.25733695652173916
7,8,0.4390806451612903,0.2626358695652174
8,9,0.4690604838709677,0.27126358695652175
9,10,0.49572916666666667,0.3183423913043478
10,11,0.5192668010752688,0.28349184782608694
11,12,0.5660628360215054,0.3470108695652174
12,13,0.6040742607526881,0.3376358695652174
13,14,0.6191102150537634,0.37581521739130436
14,15,0.637304435483871,0.35400815217391307
15,16,0.6548225806451613,0.3292119565217391
16,17,0.6657772177419355,0.3334239130434783
17,18,0.690442876344086,0.34653532608695653
18,19,0.7011935483870968,0.35692934782608693
19,20,0.717654569892473,0.35312499999999997
20,21,0.7874781586021505,0.40720108695652174
21,22,0.8117247983870969,0.41637228260869563
22,23,0.8207523521505377,0.4068614130434782
23,24,0.8276807795698924,0.4121603260869566
24,25,0.827351814516129,0.4019021739130435
25,26,0.8319569892473119,0.4129755434782609
26,27,0.8370574596774194,0.4240489130434783
27,28,0.8372983870967743,0.42459239130434784
28,29,0.8398686155913979,0.39986413043478264
29,30,0.8470920698924731,0.4004076086956522
30,31,0.8507862903225807,0.4025815217391305
31,32,0.8544905913978494,0.40855978260869563
32,33,0.8566666666666667,0.39375
33,34,0.8583907930107526,0.4067255434782609
34,35,0.85759375,0.4075407608695652
35,36,0.8675913978494625,0.382133152173913
36,37,0.8669613575268817,0.38437499999999997
37,38,0.8694815188172044,0.39728260869565213
38,39,0.8766549059139785,0.38947010869565213
39,40,0.8761199596774194,0.3840353260869565
40,41,0.8878736559139785,0.4167119565217391
41,42,0.88821875,0.39565217391304347
42,43,0.8868726478494624,0.4019021739130435
43,44,0.8896838037634409,0.41657608695652176
44,45,0.8921239919354838,0.40835597826086956
45,46,0.8912029569892472,0.38077445652173914
46,47,0.8921639784946236,0.4003396739130434
47,48,0.8900608198924731,0.39422554347826083
48,49,0.8929190188172044,0.383491847826087
49,50,0.8933030913978494,0.40767663043478264
