,epoch,lr,train loss,val loss
0,1,0.01,2.739350611163724,2.767764392106429
1,2,0.01,2.6837034225463867,2.744154453277588
2,3,0.01,2.6617000910543624,2.7394660348477573
3,4,0.01,2.6510751311497023,2.7063142527704653
4,5,0.01,2.646296319141183,2.7059789636860723
5,6,0.01,2.639253017722919,2.7096561867257822
6,7,0.01,2.6366937891129525,2.705896128778872
7,8,0.01,2.6339362116270166,2.7069194005883257
8,9,0.01,2.631122519893031,2.705594373785931
9,10,0.01,2.6291507572256108,2.701669402744459
10,11,0.01,2.6266664356313725,2.713645582613738
11,12,0.01,2.625526520513719,2.6945554069850757
12,13,0.01,2.623602137770704,2.7038877839627475
13,14,0.01,2.62099257592232,2.7132889187854268
14,15,0.01,2.620502374505484,2.699679592381353
15,16,0.01,2.6161531017672632,2.6927198638086733
16,17,0.01,2.616176942343353,2.6973284327465556
17,18,0.01,2.613492041505793,2.7009359753650166
18,19,0.01,2.609747846921285,2.7002116700877314
19,20,0.01,2.6090433507837276,2.7045556876970376
20,21,0.01,2.605800280006983,2.715079939883688
21,22,0.01,2.6046535097142702,2.6947269750678022
22,23,0.01,2.6038646531361405,2.7018401519111963
23,24,0.01,2.6014300405338244,2.7009437602499258
24,25,0.01,2.5989165485546155,2.7167658598526665
25,26,0.01,2.59993000184336,2.700720403505408
26,27,0.01,2.5992867241623583,2.7193300413048784
27,28,0.01,2.5980060087737216,2.6868571613145913
28,29,0.01,2.596182720635527,2.6916998158330503
29,30,0.01,2.59692205408568,2.7020773887634277
30,31,0.01,2.5952055300435712,2.71901768186818
31,32,0.01,2.5940937060181812,2.716111763663914
32,33,0.01,2.5933222360508417,2.7103116201317827
33,34,0.01,2.59125167323697,2.711968349373859
34,35,0.01,2.5897197133751324,2.720826719118201
35,36,0.01,2.5903687592475646,2.708583178727523
36,37,0.01,2.5860891419072307,2.7016787632651953
37,38,0.01,2.5857444937511156,2.7002734515977944
38,39,0.01,2.585992517009858,2.6936361375062363
39,40,0.01,2.583551546578766,2.7007280225339145
40,41,0.01,2.584700636966254,2.7008032591446587
41,42,0.01,2.5826118197492374,2.725336790084839
42,43,0.01,2.5796084916719826,2.6816782536713974
43,44,0.01,2.580170848036325,2.7077395397683848
44,45,0.01,2.5802860465101016,2.695346199947855
45,46,0.01,2.5776754809964086,2.70379552633866
46,47,0.01,2.575578494738507,2.692641071651293
47,48,0.01,2.575684619206254,2.7021323183308477
48,49,0.01,2.575849897118025,2.7063302475473154
49,50,0.01,2.573575040345551,2.6837167221566904
