,epoch,train accuracy,val accuracy
0,1,0.08619858870967742,0.07608695652173914
1,2,0.09220497311827956,0.06114130434782609
2,3,0.08795967741935483,0.058423913043478264
3,4,0.09397211021505376,0.10563858695652174
4,5,0.09434711021505376,0.09103260869565218
5,6,0.09081888440860214,0.043478260869565216
6,7,0.09250201612903226,0.06114130434782609
7,8,0.08843380376344086,0.10563858695652174
8,9,0.092625,0.07642663043478261
9,10,0.08989280913978495,0.06779891304347826
10,11,0.09090188172043011,0.06114130434782609
11,12,0.0930470430107527,0.1139945652173913
12,13,0.09287802419354838,0.06745923913043478
13,14,0.09179200268817204,0.10563858695652174
14,15,0.08834072580645161,0.06997282608695653
15,16,0.0903578629032258,0.10563858695652174
16,17,0.09421606182795698,0.06114130434782609
17,18,0.09288306451612904,0.1139945652173913
18,19,0.09162096774193548,0.1139945652173913
19,20,0.09044489247311828,0.1139945652173913
20,21,0.09674428763440861,0.1139945652173913
21,22,0.09813541666666667,0.10563858695652174
22,23,0.0991404569892473,0.1139945652173913
23,24,0.09574025537634409,0.10563858695652174
24,25,0.09850739247311828,0.12235054347826087
25,26,0.09922345430107526,0.10563858695652174
26,27,0.09872345430107526,0.10563858695652174
27,28,0.09564717741935484,0.10563858695652174
28,29,0.09922143817204301,0.1139945652173913
29,30,0.09774831989247312,0.10563858695652174
30,31,0.09665826612903225,0.10563858695652174
31,32,0.0969502688172043,0.06114130434782609
32,33,0.09763138440860214,0.10563858695652174
33,34,0.09569926075268817,0.10563858695652174
34,35,0.09640725806451614,0.1139945652173913
35,36,0.09909442204301075,0.10563858695652174
36,37,0.09855141129032258,0.10563858695652174
37,38,0.09775134408602151,0.10563858695652174
38,39,0.09820934139784947,0.1139945652173913
39,40,0.09837836021505376,0.1139945652173913
40,41,0.10048555107526883,0.10563858695652174
41,42,0.10048454301075269,0.10563858695652174
42,43,0.09964852150537634,0.1139945652173913
43,44,0.1004885752688172,0.10563858695652174
44,45,0.10048454301075269,0.13070652173913044
45,46,0.10048555107526883,0.10563858695652174
46,47,0.10048252688172044,0.10563858695652174
47,48,0.10047849462365592,0.1139945652173913
48,49,0.10048555107526883,0.1139945652173913
49,50,0.09817338709677419,0.1139945652173913
