,epoch,lr,train loss,val loss
0,1,0.01,3.0866708165855816,2.6928825793058975
1,2,0.01,2.67407319366291,7.056042028510052
2,3,0.01,2.6869261700619935,2.712170072223829
3,4,0.01,2.6774340188631447,2.7060328566509746
4,5,0.01,2.6730776153584963,2.6961062058158545
5,6,0.01,2.686647538215883,2.7105349768763003
6,7,0.01,2.6840398055250927,2.745268386343251
7,8,0.01,2.6891566643150906,3.0165508311727773
8,9,0.01,2.685949960062581,2.7023415565490723
9,10,0.01,2.6895269373411774,2.765645742416382
10,11,0.01,2.6851201108706895,2.7099606887153955
11,12,0.01,2.6777845428835962,2.6761769730111826
12,13,0.01,2.680110478913912,2.6875921643298604
13,14,0.01,2.693326832145773,2.674565418906834
14,15,0.01,2.6936061715566986,2.705070412677267
15,16,0.01,2.6938841317289617,2.693709021029265
16,17,0.01,2.6936466834878408,2.6831794407056724
17,18,0.01,2.692929933148046,2.6986559681270434
18,19,0.01,2.692670444006561,2.680238454238228
19,20,0.001,2.694267552386048,2.6732086720673935
20,21,0.001,2.68611539307461,2.681210880694182
21,22,0.001,2.686322344246731,2.686856694843458
22,23,0.001,2.685456041366823,2.6895356592924697
23,24,0.001,2.6866497775559783,2.6835915731347124
24,25,0.001,2.6857309636249336,2.676059816194617
25,26,0.001,2.686625019196541,2.683191672615383
26,27,0.001,2.68658846680836,2.678822361904642
27,28,0.001,2.6868914096586165,2.6905562048373013
28,29,0.001,2.6870372077470184,2.6850229242573613
29,30,0.001,2.6870342710966706,2.676401946855628
30,31,0.001,2.6873876010217974,2.689915957658187
31,32,0.001,2.6868443053255797,2.6923852277838667
32,33,0.001,2.689779823826205,2.6900384944418203
33,34,0.001,2.689855202551811,2.693188729493514
34,35,0.001,2.6898074303903887,2.686744555183079
35,36,0.001,2.6907541277588054,2.6917574198349663
36,37,0.001,2.6898231698620703,2.688367449718973
37,38,0.001,2.6925274300318893,2.688657522201538
38,39,0.001,2.6901173847977833,2.6891325556713603
39,40,0.0001,2.6912222267479025,2.689295250436534
40,41,0.0001,2.689858503239129,2.6861082678255825
41,42,0.0001,2.688371713443469,2.6880141030187192
42,43,0.0001,2.6885159848838724,2.6842965043109395
43,44,0.0001,2.6950664186990387,2.6985889103101646
44,45,0.0001,2.699119407643554,2.6982767374619194
45,46,0.0001,2.6994702572463662,2.698198484337848
46,47,0.0001,2.6990687654864405,2.697796572809634
47,48,0.0001,2.6991213701104604,2.6979296103767725
48,49,0.0001,2.698977960053311,2.69797422574914
49,50,0.0001,2.699110992493168,2.6964803260305654
