,epoch,lr,train loss,val loss
0,1,0.0001,2.5962407845322804,2.99400866549948
1,2,0.0001,2.444326423829602,2.6657956164816152
2,3,0.0001,2.2345215985851903,2.8992315582607104
3,4,0.0001,2.091252056501245,2.7113141495248545
4,5,0.0001,1.9698607383235809,2.4297368578288867
5,6,0.0001,1.8650084227643988,2.3460541808086894
6,7,0.0001,1.7768514463978429,2.8153523465861445
7,8,0.0001,1.7070204673274871,2.7531298450801684
8,9,0.0001,1.7445227913959052,4.424701669941777
9,10,0.0001,1.7644832140655928,2.5990501383076543
10,11,0.0001,1.612777046618923,2.3612650010896767
11,12,0.0001,1.5121802059553002,2.696283133133598
12,13,0.0001,1.4408510737521674,2.1401232377342554
13,14,0.0001,1.3882721886839917,2.183372393898342
14,15,0.0001,1.3360607515099228,2.012196955473527
15,16,0.0001,1.3020943377607612,2.3412108784136563
16,17,0.0001,1.270447971038921,2.551476608151975
17,18,0.0001,1.2388461046321417,2.655367944551551
18,19,0.0001,1.211181858854909,2.2273269580758135
19,20,0.0001,1.0781608159824083,1.993147824121558
20,21,0.0001,0.9618543726141735,1.6471491533776987
21,22,0.0001,0.9813304581949788,1.9170129506484321
22,23,0.0001,1.033550512726589,2.2269905261371448
23,24,0.0001,1.3121860895746498,3.3540285773899243
24,25,0.0001,1.4168611162452287,3.5079531565956446
25,26,0.0001,1.3347433946465934,2.3384939794955044
26,27,0.0001,1.2742840660515653,1.7844011783599854
27,28,0.0001,1.2016592743576213,2.3919474301130874
28,29,0.0001,1.1830416315345353,2.273011513378309
29,30,0.0001,1.1490589995538034,2.1608592997426572
30,31,0.0001,1.1261108392669308,2.608151155969371
31,32,0.0001,1.1001604878774254,2.1022441387176514
32,33,0.0001,1.0936803583816816,2.3373071110766865
33,34,0.0001,1.0790257328940975,1.9148738280586575
34,35,0.0001,0.8957750903021905,2.0897788120352705
35,36,0.0001,0.8390690822114226,1.6031991761663686
36,37,0.0001,1.1795386720088221,2.9082600655763047
37,38,0.0001,1.1760925243618667,2.4112180626910664
38,39,0.0001,1.1218831670540634,2.0063322367875474
39,40,0.0001,1.1041386620972746,2.1911065163819687
40,41,0.0001,1.072606127108297,1.9910984091136767
41,42,0.0001,1.0539139730315055,1.7144084158151045
42,43,0.0001,1.0404543674761249,1.9833734501963076
43,44,0.0001,1.0262665412118357,1.7443780406661655
44,45,0.0001,1.018601837658113,2.0059097538823667
45,46,0.0001,1.0015254094395587,2.3660618896069736
46,47,0.0001,0.9861351575261803,1.4442202319269595
47,48,0.0001,0.784088844894081,1.6744435455488123
48,49,0.0001,0.7936848991660661,1.6233375642610632
49,50,0.0001,0.8289640911163823,1.763987142106761
