,epoch,lr,train loss,val loss
0,1,0.01,3.5477797395439556,2.6847949663798016
1,2,0.01,2.692596311210304,2.6866849369472927
2,3,0.01,2.69181965884342,2.6873924838172063
3,4,0.01,2.6918212643233677,2.697136492199368
4,5,0.01,2.691781847066777,2.692071623272366
5,6,0.01,2.696128464514209,2.704786655637953
6,7,0.01,2.703527996616979,2.702303743362427
7,8,0.01,2.703461091364584,2.704702615737915
8,9,0.01,2.703554719366053,2.7044081846872965
9,10,0.01,2.7035527601036975,2.702612288792928
10,11,0.01,2.703821838542979,2.706451219982571
11,12,0.01,2.7055859328598104,2.705730825000339
12,13,0.01,2.705728159155897,2.7054476737976074
13,14,0.01,2.7056140066474996,2.7059904840257434
14,15,0.01,2.705757790355272,2.706356265809801
15,16,0.01,2.7057615345524204,2.7053030808766683
16,17,0.01,2.7066165811272076,2.706893878512912
17,18,0.01,2.7068092784573956,2.706321022245619
18,19,0.01,2.7068287217488853,2.7066052012973363
19,20,0.01,2.70691652195428,2.706368997361925
20,21,0.01,2.7068453783630044,2.7059561676449246
21,22,0.01,2.7071297264868215,2.707717778947618
22,23,0.01,2.707508260844856,2.707936239242554
23,24,0.01,2.7074634118746688,2.7088890499538847
24,25,0.01,2.7073826943674395,2.7083066940307616
25,26,0.01,2.707473002454286,2.7080399566226534
26,27,0.01,2.7075186608940043,2.7072947608100044
27,28,0.01,2.7077739213102605,2.708097155888875
28,29,0.01,2.7077396537667964,2.708366462919447
29,30,0.01,2.707785640352516,2.7071354071299236
30,31,0.01,2.707799812157949,2.708275842666626
31,32,0.01,2.7077931595104996,2.7076413843366836
32,33,0.01,2.707854329257883,2.707689788606432
33,34,0.01,2.7078345526931105,2.7074789365132648
34,35,0.01,2.707907836924317,2.7078366862403023
35,36,0.01,2.7079327561522044,2.7080873436397974
36,37,0.01,2.707919140015879,2.707536061604818
37,38,0.01,2.707944700153925,2.708333036634657
38,39,0.01,2.707993557376246,2.707637717988756
39,40,0.01,2.707980715459393,2.7086950461069743
40,41,0.01,2.7079907418579183,2.707780938678318
41,42,0.01,2.7080253663883416,2.708017667134603
42,43,0.01,2.707970755715524,2.7082090536753336
43,44,0.01,2.7080201916797186,2.708523999320136
44,45,0.01,2.7080266507723,2.7080295615726047
45,46,0.01,2.7080677811817457,2.708751810921563
46,47,0.01,2.7079773141491796,2.7084552394019235
47,48,0.01,2.708034545503637,2.708221917682224
48,49,0.01,2.7080333546925615,2.7081032858954535
49,50,0.01,2.7080087091333125,2.707643175125122
