,epoch,train accuracy,val accuracy
0,1,0.08821184227921734,0.08298611111111111
1,2,0.09472845606381104,0.10798611111111112
2,3,0.09242657103825137,0.11208333333333334
3,4,0.0964423034549621,0.11208333333333334
4,5,0.09493227238674423,0.0625
5,6,0.09385053102414948,0.10798611111111112
6,7,0.08948018574828133,0.0625
7,8,0.09216629208531642,0.10798611111111112
8,9,0.09325836197778954,0.0625
9,10,0.0903119766878195,0.11618055555555556
10,11,0.08997802088841883,0.04375
11,12,0.08947605433632998,0.10798611111111112
12,13,0.09002828640049357,0.11618055555555556
13,14,0.08905809316058523,0.0625
14,15,0.08686775625771197,0.10798611111111112
15,16,0.08977213885950996,0.08361111111111111
16,17,0.08784001520359598,0.10798611111111112
17,18,0.08565587541864975,0.08465277777777779
18,19,0.08905602745460954,0.08958333333333333
19,20,0.08293189780539398,0.0625
20,21,0.0834717356337035,0.07069444444444445
21,22,0.08389176251542393,0.06041666666666667
22,23,0.07329675656619074,0.04375
23,24,0.07557109884540807,0.07777777777777778
24,25,0.06973892230742113,0.043055555555555555
25,26,0.07095080314648335,0.07222222222222222
26,27,0.07275278732592984,0.08055555555555556
27,28,0.06591048056583818,0.04375
28,29,0.06948277476643751,0.07631944444444445
29,30,0.07099487154063105,0.043055555555555555
30,31,0.06792867530407193,0.044444444444444446
31,32,0.0672146296051472,0.10798611111111112
32,33,0.06835076789176803,0.07152777777777777
33,34,0.07238096025030848,0.08958333333333333
34,35,0.06906068217874141,0.04854166666666667
35,36,0.06822475982725189,0.04375
36,37,0.0698607989599859,0.07777777777777778
37,38,0.0724250286444562,0.04715277777777778
38,39,0.07011281508901816,0.08298611111111111
39,40,0.06835076789176803,0.075625
40,41,0.07015068636523886,0.08298611111111111
41,42,0.06918049312533052,0.08958333333333333
42,43,0.06981466485986251,0.07152777777777777
43,44,0.06692267649391856,0.04784722222222223
44,45,0.06872672637934074,0.08708333333333333
45,46,0.06657839216463952,0.04375
46,47,0.07225288647981667,0.07777777777777778
47,48,0.065404382601798,0.08958333333333333
48,49,0.06524256896703684,0.07951388888888888
49,50,0.06901248237264235,0.04375
