,epoch,lr,train loss,val loss
0,1,0.0001,2.830537506970026,2.8080964671240913
1,2,0.0001,2.825701157892904,2.79970162179735
2,3,0.0001,2.825892663771106,2.8045157379574244
3,4,0.0001,2.8228069473338384,2.796539110607571
4,5,0.0001,2.8188158177560374,2.79660587310791
5,6,0.0001,2.818216250147871,2.8055058108435738
6,7,0.0001,2.81553307912683,2.8027309311760797
7,8,0.0001,2.813058877504,2.8002904521094427
8,9,0.0001,2.811175471992903,2.7801081975301107
9,10,0.0001,2.8074790444425357,2.7962578349643286
10,11,0.0001,2.8064324663531397,2.7915794637468125
11,12,0.0001,2.805038720689794,2.7822887950473363
12,13,0.0001,2.8042268656915232,2.784087149302165
13,14,0.0001,2.8021048448419057,2.7822756555345323
14,15,0.0001,2.8017149400967423,2.7909137619866264
15,16,0.0001,2.796810269996684,2.7885778692033556
16,17,0.0001,2.796475560434403,2.78457932472229
17,18,0.0001,2.7949002474866886,2.773364347881741
18,19,0.0001,2.79418804184083,2.7819913387298585
19,20,1e-05,2.791263734781614,2.772118086285061
20,21,1e-05,2.789403327690658,2.77665696144104
21,22,1e-05,2.7912072936693826,2.7721478515201143
22,23,1e-05,2.7911380356357944,2.7839543501536053
23,24,1e-05,2.7893424258437207,2.783556758032905
24,25,1e-05,2.7901818899698156,2.773809872733222
25,26,1e-05,2.7915269033883208,2.7705589559343125
26,27,1e-05,2.7905619458485673,2.7783367209964327
27,28,1e-05,2.789889610582782,2.788838333553738
28,29,1e-05,2.7908210613394298,2.7685851626925997
29,30,1e-05,2.7895224754528334,2.7693044662475588
30,31,1e-05,2.7894768426495213,2.798122697406345
31,32,1e-05,2.790098351176067,2.7732354005177817
32,33,1e-05,2.7885192113537944,2.7686888376871743
33,34,1e-05,2.789837009163313,2.7704286257425945
34,35,1e-05,2.7894803163825825,2.781975359386868
35,36,1e-05,2.7893153858441178,2.7757187790340847
36,37,1e-05,2.789459962998667,2.774775807062785
37,38,1e-05,2.7884699003670805,2.773012558619181
38,39,1e-05,2.78831878272436,2.78237132496304
39,40,1.0000000000000002e-06,2.7875330044377233,2.782704162597656
40,41,1.0000000000000002e-06,2.7879005183455763,2.7673499849107532
41,42,1.0000000000000002e-06,2.789761483028371,2.775262933307224
42,43,1.0000000000000002e-06,2.7896099994259496,2.7862653891245523
43,44,1.0000000000000002e-06,2.7885364492734275,2.787287129296197
44,45,1.0000000000000002e-06,2.7911051697628473,2.7683704800075954
45,46,1.0000000000000002e-06,2.787808570810544,2.772802633709378
46,47,1.0000000000000002e-06,2.7883508827096675,2.769866959253947
47,48,1.0000000000000002e-06,2.789608572759936,2.7788267188602025
48,49,1.0000000000000002e-06,2.787986970716907,2.779668034447564
49,50,1.0000000000000002e-06,2.7894760171572366,2.7781290160285104
