,epoch,train accuracy,val accuracy
0,1,0.06326017979904812,0.07881944444444444
1,2,0.06389848294553147,0.081875
2,3,0.06351219592808038,0.08465277777777779
3,4,0.06363820399259651,0.0763888888888889
4,5,0.06457878878018686,0.08430555555555556
5,6,0.06397422549797285,0.07777777777777778
6,7,0.0647784736911687,0.08020833333333334
7,8,0.06548425656619074,0.08020833333333334
8,9,0.06482047637934074,0.08291666666666667
9,10,0.06493822161995418,0.08395833333333334
10,11,0.06540851401374934,0.07743055555555556
11,12,0.0664227756478054,0.08430555555555556
12,13,0.0661204940066984,0.08326388888888889
13,14,0.06712649281685176,0.08708333333333333
14,15,0.06750245130442446,0.08604166666666667
15,16,0.06628437334743521,0.07916666666666666
16,17,0.06747284285210646,0.08263888888888889
17,18,0.0679224781861449,0.08569444444444445
18,19,0.06855251850872554,0.08361111111111111
19,20,0.06814282015688349,0.09118055555555557
20,21,0.06856078133262823,0.08263888888888889
21,22,0.06838657346201304,0.08576388888888889
22,23,0.06885066873788119,0.08597222222222221
23,24,0.0692644985016746,0.08638888888888889
24,25,0.06926862991362595,0.07673611111111112
25,26,0.06822475982725189,0.08465277777777779
26,27,0.06775859884540807,0.07743055555555556
27,28,0.0683907048739644,0.08333333333333333
28,29,0.06885273444385687,0.08326388888888889
29,30,0.06851258152652917,0.08604166666666667
30,31,0.06884653732592984,0.08326388888888889
31,32,0.0685566499206769,0.08298611111111111
32,33,0.06842444473823374,0.08875
33,34,0.0685566499206769,0.08395833333333334
34,35,0.06956264873083025,0.07951388888888888
35,36,0.06977266217169047,0.08055555555555556
36,37,0.07028702295963335,0.07881944444444444
37,38,0.06834870218579235,0.08055555555555556
38,39,0.06856904415653094,0.07916666666666666
39,40,0.06885893156178388,0.08611111111111111
40,41,0.07002467830072273,0.07881944444444444
41,42,0.07011074938304249,0.08569444444444445
42,43,0.07041509673012515,0.08430555555555556
43,44,0.07007081240084612,0.08368055555555555
44,45,0.068344570773841,0.08159722222222222
45,46,0.0683907048739644,0.0798611111111111
46,47,0.06930650118984664,0.08298611111111111
47,48,0.06755065111052354,0.08194444444444444
48,49,0.06977266217169047,0.08430555555555556
49,50,0.06898493962630001,0.08263888888888889
