,epoch,train accuracy,val accuracy
0,1,0.07607719680944827,0.07291666666666667
1,2,0.07629134166225983,0.07152777777777777
2,3,0.0765791633615371,0.07597222222222223
3,4,0.07640702119689759,0.07291666666666667
4,5,0.07620113916798872,0.08006944444444444
5,6,0.07671343424995593,0.0770138888888889
6,7,0.0763312786444562,0.07152777777777777
7,8,0.07653716067336507,0.07256944444444445
8,9,0.07679537392032434,0.07631944444444445
9,10,0.07662323175568482,0.07152777777777777
10,11,0.07687111647276573,0.07256944444444445
11,12,0.07645108959104531,0.071875
12,13,0.07620940199189141,0.07118055555555555
13,14,0.07662942887361184,0.07527777777777778
14,15,0.07662116604970914,0.07083333333333333
15,16,0.07662323175568482,0.07118055555555555
16,17,0.0764972236911687,0.071875
17,18,0.0764972236911687,0.07597222222222223
18,19,0.07645108959104531,0.07048611111111111
19,20,0.07675130552617662,0.07222222222222222
20,21,0.07645315529702097,0.07013888888888889
21,22,0.07650135510312005,0.07361111111111111
22,23,0.07645522100299665,0.07222222222222222
23,24,0.07657709765556144,0.07083333333333333
24,25,0.07645728670897232,0.07493055555555556
25,26,0.07691518486691344,0.07256944444444445
26,27,0.07653716067336507,0.07013888888888889
27,28,0.07629340736823549,0.06979166666666667
28,29,0.07666523444385687,0.07048611111111111
29,30,0.07700538736118456,0.071875
30,31,0.07708112991362595,0.071875
31,32,0.07658122906751279,0.07048611111111111
32,33,0.07665903732592984,0.07013888888888889
33,34,0.07670517142605324,0.07152777777777777
34,35,0.07696338467301252,0.07013888888888889
35,36,0.07766503613608321,0.07048611111111111
36,37,0.07713139542570069,0.07319444444444445
37,38,0.0780051890534109,0.07597222222222223
38,39,0.07809126013573066,0.07395833333333333
39,40,0.07843347875903402,0.07527777777777778
40,41,0.07683531090252071,0.07631944444444445
41,42,0.07741921712497796,0.07423611111111111
42,43,0.07851335272342676,0.07250000000000001
43,44,0.07787918098889476,0.07111111111111111
44,45,0.0779673177771902,0.07597222222222223
45,46,0.0780871287237793,0.07423611111111111
46,47,0.07943534615723603,0.06527777777777778
47,48,0.07893131389917152,0.07083333333333333
48,49,0.07796318636523886,0.07118055555555555
49,50,0.07826753371232152,0.06909722222222223
