,epoch,train accuracy,val accuracy
0,1,0.08783266129032258,0.0688179347826087
1,2,0.0881747311827957,0.0625
2,3,0.08805577956989247,0.07751358695652173
3,4,0.08816969086021505,0.060122282608695655
4,5,0.08859374999999999,0.0688179347826087
5,6,0.08808971774193547,0.06949728260869566
6,7,0.08872379032258064,0.06148097826086957
7,8,0.08859274193548386,0.060122282608695655
8,9,0.08850873655913978,0.07119565217391303
9,10,0.08846875,0.059782608695652176
10,11,0.0891377688172043,0.06080163043478261
11,12,0.08838272849462366,0.06983695652173913
12,13,0.08834677419354839,0.06949728260869566
13,14,0.08783770161290322,0.07255434782608695
14,15,0.0883037634408602,0.06080163043478261
15,16,0.0885567876344086,0.0671195652173913
16,17,0.08775369623655913,0.060122282608695655
17,18,0.08854771505376344,0.0688179347826087
18,19,0.087627688172043,0.06847826086956521
19,20,0.08846975806451612,0.06847826086956521
20,21,0.08805174731182795,0.0625
21,22,0.08763071236559139,0.06216032608695652
22,23,0.08859475806451614,0.07051630434782609
23,24,0.08838474462365592,0.06949728260869566
24,25,0.08817271505376344,0.06046195652173913
25,26,0.08846975806451612,0.06114130434782609
26,27,0.08826478494623656,0.059782608695652176
27,28,0.08851579301075269,0.06080163043478261
28,29,0.08825772849462364,0.06351902173913043
29,30,0.08829670698924731,0.06046195652173913
30,31,0.08804065860215055,0.06555706521739131
31,32,0.08809576612903226,0.059103260869565216
32,33,0.088934811827957,0.057744565217391304
33,34,0.08863978494623655,0.06182065217391304
34,35,0.08808669354838711,0.058763586956521736
35,36,0.08817372311827956,0.06080163043478261
36,37,0.0871676747311828,0.059103260869565216
37,38,0.0884217069892473,0.0701766304347826
38,39,0.08754670698924731,0.06216032608695652
39,40,0.08872782258064515,0.06080163043478261
40,41,0.08880779569892472,0.06148097826086957
41,42,0.08817372311827956,0.06046195652173913
42,43,0.08829973118279569,0.06847826086956521
43,44,0.08897177419354838,0.06046195652173913
44,45,0.08830477150537636,0.06148097826086957
45,46,0.0888877688172043,0.058763586956521736
46,47,0.08754368279569892,0.07887228260869565
47,48,0.08905880376344086,0.06216032608695652
48,49,0.08830174731182795,0.06317934782608696
49,50,0.08847076612903225,0.058763586956521736
