,epoch,train accuracy,val accuracy
0,1,0.1374079301075269,0.12010869565217393
1,2,0.19449966397849464,0.1015625
2,3,0.22881283602150537,0.12384510869565218
3,4,0.23759543010752687,0.18349184782608696
4,5,0.23545127688172043,0.1358695652173913
5,6,0.24881518817204304,0.11243206521739131
6,7,0.25183736559139785,0.10176630434782609
7,8,0.25023521505376345,0.10414402173913044
8,9,0.2524233870967742,0.13165760869565218
9,10,0.25477755376344086,0.16813858695652173
10,11,0.2630981182795699,0.08016304347826086
11,12,0.2359932795698925,0.09089673913043479
12,13,0.14770362903225806,0.09782608695652174
13,14,0.1558551747311828,0.09857336956521738
14,15,0.16707291666666665,0.1297554347826087
15,16,0.17841666666666664,0.10074728260869566
16,17,0.18231283602150536,0.13403532608695654
17,18,0.19155846774193547,0.08627717391304347
18,19,0.18963340053763442,0.08899456521739131
19,20,0.19664381720430107,0.07425271739130435
20,21,0.25801780913978495,0.17649456521739132
21,22,0.2906538978494624,0.18885869565217392
22,23,0.3088850806451613,0.1754755434782609
23,24,0.33077049731182795,0.18437499999999998
24,25,0.34005510752688173,0.22608695652173913
25,26,0.33492977150537634,0.13417119565217392
26,27,0.35265893817204297,0.17527173913043478
27,28,0.36151848118279567,0.24735054347826088
28,29,0.3705520833333333,0.21331521739130435
29,30,0.40882358870967744,0.29782608695652174
30,31,0.4254025537634409,0.2360054347826087
31,32,0.4367513440860215,0.2516983695652174
32,33,0.45482661290322585,0.29721467391304346
33,34,0.468346438172043,0.24898097826086957
34,35,0.47863608870967744,0.2406929347826087
35,36,0.490692876344086,0.26596467391304346
36,37,0.49867943548387095,0.2624320652173913
37,38,0.5174845430107528,0.2702445652173913
38,39,0.5317836021505377,0.25747282608695654
39,40,0.5301364247311827,0.313179347826087
40,41,0.6159650537634409,0.4091032608695652
41,42,0.6301629704301075,0.4063179347826087
42,43,0.6423427419354839,0.40903532608695653
43,44,0.6507103494623656,0.4188858695652174
44,45,0.6601908602150538,0.43913043478260866
45,46,0.6641942204301076,0.4489809782608695
46,47,0.6775,0.43023097826086953
47,48,0.6759509408602151,0.4353260869565217
48,49,0.6870016801075269,0.4370244565217391
49,50,0.6888037634408603,0.4297554347826087
