,epoch,lr,train loss,val loss
0,1,0.0001,2.584583342716258,2.6625540204670117
1,2,0.0001,2.4303737942890455,2.7662987294404404
2,3,0.0001,2.348578242845433,3.119109412898188
3,4,0.0001,2.3254006319148566,2.85320928822393
4,5,0.0001,2.3237331131453156,2.6199883481730586
5,6,0.0001,2.2990665717791487,2.6808752806290337
6,7,0.0001,2.2931120972479544,2.9740705490112305
7,8,0.0001,2.2886570281879877,3.170105198155279
8,9,0.0001,2.2889131487056775,2.5942702086075493
9,10,0.0001,2.2792935820036035,2.561121940612793
10,11,0.0001,2.251157760620117,3.1005389275758164
11,12,0.0001,2.332421556595833,3.23223296455715
12,13,0.0001,2.549874923562491,2.6469990688821543
13,14,0.0001,2.5108354565917805,2.6937629243601924
14,15,0.0001,2.471048382020766,2.5462236404418945
15,16,0.0001,2.4465269927055604,3.012621796649435
16,17,0.0001,2.438346114209903,2.601866120877473
17,18,0.0001,2.4282469839178105,2.947852269462917
18,19,0.0001,2.4181609897203344,2.7291904532391094
19,20,1e-05,2.410675600010862,2.949909490087758
20,21,1e-05,2.2411480411406486,2.4851389138594917
21,22,1e-05,2.1519676023913967,2.434461075326671
22,23,1e-05,2.0960576957271946,2.5266299558722456
23,24,1e-05,2.0297904219678653,2.6523108637851216
24,25,1e-05,1.9991264971353675,2.3606190577797266
25,26,1e-05,2.019323191335124,2.8843157498732857
26,27,1e-05,1.956552295274632,2.594318089277848
27,28,1e-05,1.9370461663892191,2.2968841221021568
28,29,1e-05,1.8961722357298738,2.3411428410073984
29,30,1e-05,1.8040206880979641,2.171249322269274
30,31,1e-05,1.7478652026063652,2.6307931464651357
31,32,1e-05,1.7139508474257685,2.2335663878399394
32,33,1e-05,1.6736562040544325,2.1232066206310107
33,34,1e-05,1.6262190931586809,2.3271497436191724
34,35,1e-05,1.600692323459092,2.57866006312163
35,36,1e-05,1.5604845189279126,2.389059191164763
36,37,1e-05,1.5313007735436963,2.477185415185016
37,38,1e-05,1.4917359672566897,2.2377288652502973
38,39,1e-05,1.4467312277004283,2.4291056135426397
39,40,1.0000000000000002e-06,1.4556104354960944,2.2095929643382197
40,41,1.0000000000000002e-06,1.2182331565887696,1.802563859068829
41,42,1.0000000000000002e-06,1.159328152095118,1.8120014356530232
42,43,1.0000000000000002e-06,1.1273022082544142,1.7381754232489544
43,44,1.0000000000000002e-06,1.1002550516077267,1.7032194966855256
44,45,1.0000000000000002e-06,1.0771075833228327,1.6761591589969138
45,46,1.0000000000000002e-06,1.0637736003245077,1.6431336506553318
46,47,1.0000000000000002e-06,1.0406115430016671,1.7109070498010386
47,48,1.0000000000000002e-06,1.0287131494091404,1.6685840098754219
48,49,1.0000000000000002e-06,1.0046795263726225,1.726597988087198
49,50,1.0000000000000002e-06,0.9963461929751981,1.6941803175470103
