,epoch,lr,train loss,val loss
0,1,0.01,2.90295555386492,2.6944703896840414
1,2,0.01,2.6939840291136052,2.667801507314046
2,3,0.01,2.6979657065483833,2.681122318903605
3,4,0.01,2.700428445493021,2.7090046511756047
4,5,0.01,2.7001101682263036,2.6959639390309653
5,6,0.01,2.69873764886651,2.690599807103475
6,7,0.01,2.6967889147420085,2.69911396768358
7,8,0.01,2.6979137396299713,2.684147924847073
8,9,0.01,2.697829754121842,2.7004057778252495
9,10,0.01,2.6997181151502874,2.686740599738227
10,11,0.01,2.6978441489640104,2.691600932015313
11,12,0.01,2.6970787618749883,2.6966752317216662
12,13,0.01,2.698544745163251,2.6979388766818575
13,14,0.01,2.698077147365898,2.7051749070485434
14,15,0.01,2.699605002198168,2.7110727310180662
15,16,0.01,2.700207125115138,2.703721268971761
16,17,0.01,2.700688901767936,2.705737580193414
17,18,0.01,2.7015346750136344,2.706729883617825
18,19,0.01,2.701948403671224,2.6937473826938207
19,20,0.01,2.7023673666420804,2.695938401752048
20,21,0.01,2.702039748109797,2.7067521995968287
21,22,0.01,2.7025578823140872,2.7045309119754366
22,23,0.01,2.7048442645739486,2.7006663693322075
23,24,0.01,2.7045633030194107,2.6974977758195666
24,25,0.01,2.7048665099246527,2.706501695844862
25,26,0.01,2.7049925525983176,2.7099054442511665
26,27,0.01,2.705148584099226,2.7070000224643285
27,28,0.01,2.706697304402628,2.706517055299547
28,29,0.01,2.7067710436800474,2.7048224396175806
29,30,0.01,2.707067472319449,2.7077668878767227
30,31,0.01,2.707073989734855,2.7076066388024222
31,32,0.01,2.7066776034652547,2.7063367048899334
32,33,0.01,2.707510914853824,2.7078439129723444
33,34,0.01,2.707636697317964,2.707338179482354
34,35,0.01,2.707596840397004,2.70703239440918
35,36,0.01,2.7076962244126106,2.707669496536255
36,37,0.01,2.7077722664802306,2.7074773099687364
37,38,0.01,2.7076595803742767,2.707999817530314
38,39,0.01,2.7079418698946633,2.708059247334798
39,40,0.01,2.7079797252531974,2.707935518688626
40,41,0.01,2.7079225624761274,2.7079119788275823
41,42,0.01,2.707926353459717,2.708055199517144
42,43,0.01,2.7079379725199875,2.7079492039150663
43,44,0.01,2.707997246455121,2.7079608917236326
44,45,0.01,2.7080214004362784,2.707964923646715
45,46,0.01,2.70802947526337,2.708054632610745
46,47,0.01,2.7080170967245616,2.7080814732445613
47,48,0.01,2.7080327644143054,2.7080098576015894
48,49,0.01,2.7080294124541746,2.7079179763793944
49,50,0.01,2.708025861170984,2.7080426481035023
