,epoch,train accuracy,val accuracy
0,1,0.08725197756918739,0.10798611111111112
1,2,0.08792195487396438,0.11208333333333334
2,3,0.08435998920324343,0.11208333333333334
3,4,0.0859161543715847,0.07631944444444445
4,5,0.08705022695222986,0.11208333333333334
5,6,0.0858700202714613,0.10798611111111112
6,7,0.08645392649391857,0.0625
7,8,0.08678994799929492,0.11208333333333334
8,9,0.08745992530407191,0.06659722222222222
9,10,0.0837134232328574,0.11208333333333334
10,11,0.08372788317468711,0.10798611111111112
11,12,0.08994014961219814,0.10798611111111112
12,13,0.08522758571302662,0.10798611111111112
13,14,0.0856517440066984,0.11208333333333334
14,15,0.08686775625771197,0.07222222222222222
15,16,0.08502583509606909,0.0625
16,17,0.08448186585580822,0.11208333333333334
17,18,0.0855677386303543,0.075625
18,19,0.08289402652917327,0.07631944444444445
19,20,0.08464367949056936,0.11208333333333334
20,21,0.08300764035783537,0.0625
21,22,0.08077530076679006,0.07222222222222222
22,23,0.08116158778424114,0.10798611111111112
23,24,0.08153548056583818,0.07222222222222222
24,25,0.08330579058699102,0.11208333333333334
25,26,0.0817454940066984,0.0645138888888889
26,27,0.0782613365943945,0.04375
27,28,0.07653716067336507,0.07222222222222222
28,29,0.07910345606381103,0.10798611111111112
29,30,0.08107551670192138,0.07777777777777778
30,31,0.07431308390622246,0.08055555555555556
31,32,0.07599732284505553,0.10798611111111112
32,33,0.07598492860920149,0.07222222222222222
33,34,0.07582931209236736,0.07152777777777777
34,35,0.07532114842235149,0.043055555555555555
35,36,0.07624314185616075,0.07152777777777777
36,37,0.07519100894588401,0.044444444444444446
37,38,0.0773792801427816,0.08958333333333333
38,39,0.07355290410717434,0.04854166666666667
39,40,0.0714968380927199,0.04715277777777778
40,41,0.07124482196368764,0.07951388888888888
41,42,0.07229075775603737,0.07951388888888888
42,43,0.07472691367001587,0.07777777777777778
43,44,0.07364104089546977,0.0625
44,45,0.0698607989599859,0.075625
45,46,0.06972652807156708,0.07777777777777778
46,47,0.07199880464480875,0.043055555555555555
47,48,0.06793074101004759,0.04784722222222223
48,49,0.07116288229331923,0.08298611111111111
49,50,0.0696046514190023,0.044444444444444446
