,epoch,train accuracy,val accuracy
0,1,0.14506213643574828,0.11319444444444444
1,2,0.23816075048475235,0.13284722222222223
2,3,0.28990393090075794,0.13354166666666667
3,4,0.3222019323990834,0.22770833333333332
4,5,0.3169770734179447,0.18541666666666667
5,6,0.34384984245549094,0.2558333333333333
6,7,0.38520803036312357,0.2552083333333333
7,8,0.4165144929931253,0.22104166666666666
8,9,0.4247050171866737,0.28958333333333336
9,10,0.448062643222281,0.2947222222222222
10,11,0.5067445300105764,0.2725694444444444
11,12,0.43999812709324876,0.26756944444444447
12,13,0.4328156674158294,0.20270833333333332
13,14,0.4537226775956284,0.16833333333333333
14,15,0.46683164771725716,0.2839583333333333
15,16,0.4766224054732946,0.2725694444444444
16,17,0.5035922626916974,0.36020833333333335
17,18,0.5010659042834479,0.24479166666666666
18,19,0.48031451062048297,0.3095833333333333
19,20,0.49230386810329635,0.27597222222222223
20,21,0.5011099726775956,0.33541666666666664
21,22,0.5099326028997003,0.30895833333333333
22,23,0.5237198131500088,0.2276388888888889
23,24,0.5182133295875199,0.3398611111111111
24,25,0.5221636479816676,0.3121527777777778
25,26,0.52954992398202,0.27249999999999996
26,27,0.5336744502467831,0.27875
27,28,0.5360940805129562,0.3128472222222222
28,29,0.5887819771285034,0.38361111111111107
29,30,0.5944778170720959,0.24569444444444447
30,31,0.5558353439538163,0.24881944444444445
31,32,0.5206556826194254,0.2298611111111111
32,33,0.5018281497884717,0.2740972222222222
33,34,0.4909790620042305,0.24576388888888887
34,35,0.4382257513661202,0.306875
35,36,0.4418276540190375,0.19027777777777777
36,37,0.42397031442799227,0.150625
37,38,0.4216828893442623,0.21756944444444445
38,39,0.41062378811916095,0.19118055555555558
39,40,0.4199421877754274,0.21041666666666667
40,41,0.3426971785210647,0.10958333333333334
41,42,0.2840049632028909,0.09583333333333334
42,43,0.25232873920324345,0.1082638888888889
43,44,0.23078136017098538,0.050347222222222224
44,45,0.2185269037546272,0.11666666666666667
45,46,0.17445988674422705,0.04375
46,47,0.1655952538339503,0.09368055555555556
47,48,0.17236181804160058,0.09270833333333334
48,49,0.18224277829190905,0.11659722222222223
49,50,0.18734851489511722,0.08333333333333333
