,epoch,train accuracy,val accuracy
0,1,0.07590893817204301,0.0640625
1,2,0.07612600806451612,0.06847826086956521
2,3,0.07607896505376344,0.058423913043478264
3,4,0.07494489247311828,0.06182065217391304
4,5,0.07683198924731183,0.05638586956521739
5,6,0.0746888440860215,0.057065217391304345
6,7,0.07334274193548387,0.059103260869565216
7,8,0.07561290322580645,0.06148097826086957
8,9,0.0743508064516129,0.057744565217391304
9,10,0.07435887096774194,0.057404891304347824
10,11,0.07595295698924731,0.06182065217391304
11,12,0.07515893817204301,0.058763586956521736
12,13,0.07464583333333333,0.06508152173913043
13,14,0.07548689516129033,0.06080163043478261
14,15,0.07620396505376344,0.05638586956521739
15,16,0.07394186827956989,0.057065217391304345
16,17,0.07468985215053763,0.05434782608695652
17,18,0.07431182795698925,0.06182065217391304
18,19,0.07448487903225806,0.06216032608695652
19,20,0.0734758064516129,0.06779891304347826
20,21,0.0751959005376344,0.06677989130434782
21,22,0.07527486559139784,0.05638586956521739
22,23,0.07616196236559139,0.057744565217391304
23,24,0.07494388440860214,0.0546875
24,25,0.07599092741935484,0.058763586956521736
25,26,0.07662903225806451,0.06610054347826087
26,27,0.07402284946236559,0.06351902173913043
27,28,0.0748138440860215,0.06114130434782609
28,29,0.07397681451612903,0.06148097826086957
29,30,0.07536290322580645,0.06644021739130435
30,31,0.0746888440860215,0.058084239130434784
31,32,0.07473387096774194,0.059103260869565216
32,33,0.07570094086021506,0.06134510869565217
33,34,0.0748608870967742,0.06576086956521739
34,35,0.07565692204301075,0.0546875
35,36,0.07620094086021506,0.05638586956521739
36,37,0.07481686827956989,0.06385869565217392
37,38,0.07506888440860215,0.049592391304347824
38,39,0.07498487903225806,0.05638586956521739
39,40,0.07560887096774194,0.0546875
40,41,0.07578293010752689,0.058763586956521736
41,42,0.07523286290322581,0.06351902173913043
42,43,0.07683702956989247,0.06542119565217391
43,44,0.07388474462365592,0.05672554347826087
44,45,0.07670194892473117,0.06080163043478261
45,46,0.07666196236559139,0.0546875
46,47,0.077,0.06148097826086957
47,48,0.07531686827956989,0.06270380434782609
48,49,0.07535887096774194,0.0688179347826087
49,50,0.07578091397849462,0.058423913043478264
