,epoch,train accuracy,val accuracy
0,1,0.11228557971972503,0.08395833333333334
1,2,0.16849550502379693,0.05243055555555556
2,3,0.21207708112991364,0.16770833333333332
3,4,0.2527150262206945,0.21340277777777777
4,5,0.2544268079058699,0.043055555555555555
5,6,0.13786728252247488,0.043055555555555555
6,7,0.09880891393442624,0.043055555555555555
7,8,0.0775452251894941,0.043055555555555555
8,9,0.05771995637228979,0.043055555555555555
9,10,0.05771375925436278,0.05125
10,11,0.05771995637228979,0.04715277777777778
11,12,0.05771789066631412,0.043055555555555555
12,13,0.05771995637228979,0.043055555555555555
13,14,0.05771789066631412,0.043055555555555555
14,15,0.05771789066631412,0.043055555555555555
15,16,0.05772821919619248,0.04715277777777778
16,17,0.05771995637228979,0.043055555555555555
17,18,0.05772202207826547,0.043055555555555555
18,19,0.05771995637228979,0.043055555555555555
19,20,0.05771995637228979,0.043055555555555555
20,21,0.05771789066631412,0.043055555555555555
21,22,0.05772408778424114,0.04715277777777778
22,23,0.05772821919619248,0.043055555555555555
23,24,0.05771582496033845,0.043055555555555555
24,25,0.05771375925436278,0.043055555555555555
25,26,0.05771375925436278,0.043055555555555555
26,27,0.05771375925436278,0.043055555555555555
27,28,0.05772202207826547,0.043055555555555555
28,29,0.05772821919619248,0.043055555555555555
29,30,0.05772615349021682,0.04715277777777778
30,31,0.05771995637228979,0.043055555555555555
31,32,0.05771582496033845,0.043055555555555555
32,33,0.05772615349021682,0.043055555555555555
33,34,0.05772202207826547,0.043055555555555555
34,35,0.05771995637228979,0.043055555555555555
35,36,0.05772615349021682,0.043055555555555555
36,37,0.05771789066631412,0.043055555555555555
37,38,0.05771375925436278,0.043055555555555555
38,39,0.05771375925436278,0.043055555555555555
39,40,0.05771582496033845,0.043055555555555555
40,41,0.05771995637228979,0.04715277777777778
41,42,0.05771582496033845,0.043055555555555555
42,43,0.05771995637228979,0.043055555555555555
43,44,0.05771582496033845,0.043055555555555555
44,45,0.05772615349021682,0.04715277777777778
45,46,0.05771995637228979,0.043055555555555555
46,47,0.05771582496033845,0.043055555555555555
47,48,0.05772408778424114,0.05125
48,49,0.05772615349021682,0.043055555555555555
49,50,0.05772408778424114,0.04715277777777778
