,epoch,lr,train loss,val loss
0,1,0.0001,2.5653432838378416,2.6885866430070666
1,2,0.0001,2.3419410131310903,2.56402235560947
2,3,0.0001,2.202716567823964,2.9806071599324544
3,4,0.0001,2.111728923936044,2.936937348047892
4,5,0.0001,2.0659384471113964,3.1400861157311333
5,6,0.0001,2.0640920496756032,2.6618387434217663
6,7,0.0001,2.016904111831419,2.7865058686998156
7,8,0.0001,1.8567132488373788,2.8268086539374457
8,9,0.0001,1.7981089888721384,2.350130814976162
9,10,0.0001,1.7493196610481507,2.3531948036617703
10,11,0.0001,1.7085460956378649,2.4238707224527993
11,12,0.0001,1.6097816706344645,2.9617620997958714
12,13,0.0001,1.76871744118711,3.1168285793728296
13,14,0.0001,1.837084872107352,3.0260754744211833
14,15,0.0001,1.8424861498417393,3.1373979727427166
15,16,0.0001,1.8467722900452153,2.7326266712612575
16,17,0.0001,1.773679208050492,2.0761069854100547
17,18,0.0001,1.9792793220089329,2.7757288402981226
18,19,0.0001,2.132656137148539,2.722468778822157
19,20,0.0001,2.1489319884648888,2.5579151339001127
20,21,0.0001,2.1657719983849475,3.0203943464491103
21,22,0.0001,2.1734760313905697,2.482409138149685
22,23,0.0001,2.191637994781617,2.5523724926842584
23,24,0.0001,2.205991529328849,2.6943959448072645
24,25,0.0001,2.226341623131947,2.7536474068959556
25,26,0.0001,2.245364007770374,4.8460685994890005
26,27,0.0001,2.3029377966798763,2.558866034613715
27,28,0.0001,2.3894060696324995,2.8897466977437336
28,29,0.0001,2.5935856347442954,2.679025427500407
29,30,0.0001,2.591332317680441,4.501064358817207
30,31,0.0001,2.561877515367282,2.834981764687432
31,32,0.0001,2.5276515650492843,3.0068272484673395
32,33,0.0001,2.5056294805260113,2.9723533153533936
33,34,0.0001,2.48427749769662,2.8645386589898005
34,35,0.0001,2.461675508688855,3.071867826249864
35,36,0.0001,2.443014905016909,2.870050562752618
36,37,0.0001,2.4170443864278894,2.987572606404622
37,38,0.0001,2.3991489538582425,2.6134391413794624
38,39,0.0001,2.3702988675845567,3.0755824777815075
39,40,0.0001,2.3546716558035983,2.5829899893866646
40,41,0.0001,2.3376912038813353,3.082512468761868
41,42,0.0001,2.329412859614177,2.8151931444803875
42,43,0.0001,2.3173972515649695,3.2481827894846598
43,44,0.0001,2.2920932904366524,2.882264158460829
44,45,0.0001,2.289686534994392,2.5182175477345785
45,46,0.0001,2.2899320888262924,2.5669024891323513
46,47,0.0001,2.284982940843028,2.556325345569187
47,48,0.0001,2.2771367901755917,2.6794831540849473
48,49,0.0001,2.2665203454033023,2.711900806427002
49,50,0.0001,2.2563249853349503,2.7702335993448894
