,epoch,train accuracy,val accuracy
0,1,0.14854469086021507,0.12432065217391304
1,2,0.2131959005376344,0.12065217391304348
2,3,0.25864280913978493,0.11990489130434782
3,4,0.28724865591397847,0.21168478260869567
4,5,0.3006975806451613,0.14504076086956522
5,6,0.2893239247311828,0.13111413043478262
6,7,0.35257896505376346,0.1844429347826087
7,8,0.38782426075268817,0.15679347826086956
8,9,0.4095356182795699,0.1286005434782609
9,10,0.42932997311827953,0.2860733695652174
10,11,0.4386915322580645,0.17649456521739132
11,12,0.4473061155913978,0.18498641304347826
12,13,0.45188037634408607,0.15013586956521738
13,14,0.4620120967741936,0.11976902173913044
14,15,0.47015961021505376,0.23097826086956522
15,16,0.47016162634408604,0.3057744565217391
16,17,0.5249250672043011,0.25244565217391307
17,18,0.4059304435483871,0.16990489130434783
18,19,0.4683114919354838,0.12214673913043479
19,20,0.47982123655913983,0.1982336956521739
20,21,0.49175604838709674,0.38057065217391306
21,22,0.4971122311827957,0.07167119565217392
22,23,0.5020507392473118,0.32459239130434786
23,24,0.5074149865591397,0.2554347826086957
24,25,0.5102600806451614,0.20822010869565216
25,26,0.5212389112903226,0.17751358695652175
26,27,0.5225,0.20550271739130435
27,28,0.5234711021505376,0.4245244565217391
28,29,0.5720020161290322,0.17595108695652173
29,30,0.4794452284946236,0.17798913043478262
30,31,0.4330540994623656,0.17119565217391305
31,32,0.4265456989247312,0.24001358695652175
32,33,0.424278561827957,0.09714673913043478
33,34,0.42315255376344085,0.19993206521739132
34,35,0.41907728494623653,0.03328804347826087
35,36,0.42386659946236555,0.11535326086956522
36,37,0.42193548387096774,0.20095108695652175
37,38,0.42336357526881724,0.1409646739130435
38,39,0.4486582661290323,0.13165760869565218
39,40,0.3815157930107527,0.16684782608695653
40,41,0.4130117607526882,0.1487771739130435
41,42,0.421979502688172,0.13111413043478262
42,43,0.42458266129032257,0.11650815217391304
43,44,0.42004032258064516,0.1279211956521739
44,45,0.4185322580645161,0.17500000000000002
45,46,0.42062735215053765,0.15258152173913042
46,47,0.41592506720430106,0.16868206521739132
47,48,0.4132368951612903,0.10495923913043478
48,49,0.4142738575268817,0.2109375
49,50,0.42555678763440863,0.23464673913043477
