,epoch,train accuracy,val accuracy
0,1,0.08468981359069275,0.10798611111111112
1,2,0.09338437004230567,0.07222222222222222
2,3,0.09040011347611493,0.11208333333333334
3,4,0.0932604276837652,0.10798611111111112
4,5,0.09389253371232152,0.10798611111111112
5,6,0.0923783712321523,0.10798611111111112
6,7,0.09014809734708266,0.11208333333333334
7,8,0.08837778732592985,0.06659722222222222
8,9,0.08859399788471707,0.081875
9,10,0.08804589723250485,0.08298611111111111
10,11,0.08632998413537811,0.0625
11,12,0.08632791842940243,0.10798611111111112
12,13,0.08434966067336507,0.07222222222222222
13,14,0.08241340560549973,0.0625
14,15,0.08703989842235148,0.10798611111111112
15,16,0.08309990855808215,0.10798611111111112
16,17,0.07914959016393443,0.11208333333333334
17,18,0.07465323682355016,0.04375
18,19,0.07350677000705094,0.019444444444444445
19,20,0.07300686916093778,0.10798611111111112
20,21,0.09661651132557729,0.10798611111111112
21,22,0.09565871232152301,0.10798611111111112
22,23,0.08725197756918739,0.11618055555555556
23,24,0.0887138088313062,0.12027777777777778
24,25,0.09082014035783535,0.11208333333333334
25,26,0.08918410122510137,0.10798611111111112
26,27,0.09166019412127621,0.0625
27,28,0.08376162303895646,0.08958333333333333
28,29,0.08708809822845055,0.07777777777777778
29,30,0.08434966067336507,0.0625
30,31,0.08893415080204478,0.11208333333333334
31,32,0.08654206328221399,0.11208333333333334
32,33,0.08623771593513133,0.07951388888888888
33,34,0.08275355852282743,0.08465277777777779
34,35,0.08325552507491628,0.043055555555555555
35,36,0.08128966155473295,0.044444444444444446
36,37,0.08111751939009343,0.0625
37,38,0.0790070564516129,0.08055555555555556
38,39,0.06969072250132205,0.019444444444444445
39,40,0.069310632601798,0.04375
40,41,0.09258012184910983,0.08958333333333333
41,42,0.09237630552617664,0.09368055555555556
42,43,0.0919101445443328,0.08958333333333333
43,44,0.08657580314648335,0.075625
44,45,0.08863600057288912,0.11618055555555556
45,46,0.09052612154063105,0.10798611111111112
46,47,0.08917996981315,0.07631944444444445
47,48,0.08779181539749692,0.07777777777777778
48,49,0.0907340692755156,0.07069444444444445
49,50,0.08943611735413362,0.07069444444444445
