,epoch,lr,train loss,val loss
0,1,0.01,2.787948958335384,2.827145576477051
1,2,0.01,2.736659653725163,2.792327238165814
2,3,0.01,2.7090841659935574,2.764520323794821
3,4,0.01,2.687821792018029,2.7202253963636314
4,5,0.01,2.673255899901031,2.7183664881664775
5,6,0.01,2.664124406794066,2.7215171482252036
6,7,0.01,2.656289064756004,2.7057445671247398
7,8,0.01,2.6533461373339415,2.6967845066733984
8,9,0.01,2.6485455433527627,2.7026807328929072
9,10,0.01,2.6462382757535545,2.7019486012666123
10,11,0.01,2.64291052920844,2.7004515088122822
11,12,0.01,2.642450805633299,2.6910032915032427
12,13,0.01,2.640268166859945,2.7138460511746616
13,14,0.01,2.63925358556932,2.692743394685828
14,15,0.01,2.638405280728494,2.694457095602284
15,16,0.01,2.6385874812320997,2.6934914692588476
16,17,0.01,2.636281690289897,2.6961354172748067
17,18,0.01,2.634538792794751,2.7079001924265986
18,19,0.01,2.6324086663543538,2.696138734402864
19,20,0.001,2.6332032526693037,2.6993737946385923
20,21,0.001,2.631975579005416,2.69631636661032
21,22,0.001,2.6324155881840694,2.7063642688419507
22,23,0.001,2.6331574340020456,2.690861411716627
23,24,0.001,2.6304992014361965,2.7047025431757388
24,25,0.001,2.630107493810756,2.7067089910092563
25,26,0.001,2.6310592364239436,2.7139336026233174
26,27,0.001,2.6312858366197154,2.7054712150407876
27,28,0.001,2.630280767717669,2.712110135866248
28,29,0.001,2.6312081288265925,2.7065217598624853
29,30,0.001,2.6305639141349384,2.6979684933372168
30,31,0.001,2.6303373562392367,2.7093959891277812
31,32,0.001,2.630672057469686,2.695069458173669
32,33,0.001,2.63043293645305,2.7036515526149585
33,34,0.001,2.630542210353318,2.713487386703491
34,35,0.001,2.6296799426437705,2.6920066190802534
35,36,0.001,2.6308137165602816,2.684654256571894
36,37,0.001,2.632193224404448,2.6906341055165166
37,38,0.001,2.6290379685740315,2.716901343801747
38,39,0.001,2.629851616838927,2.7031069009200386
39,40,0.0001,2.6308402528044996,2.706613644309666
40,41,0.0001,2.627994098970967,2.6903513099836265
41,42,0.0001,2.6288989602878527,2.7017444838648257
42,43,0.0001,2.629462726654545,2.709938567617665
43,44,0.0001,2.628954170852579,2.7239629704019297
44,45,0.0001,2.629486826158339,2.708772669667783
45,46,0.0001,2.628830204727829,2.6983379073764966
46,47,0.0001,2.630940120707276,2.705215837644494
47,48,0.0001,2.629755835379324,2.6904653051625127
48,49,0.0001,2.6296408432786182,2.7065083669579546
49,50,0.0001,2.62953160911478,2.691083016602889
