,epoch,train accuracy,val accuracy
0,1,0.13820536973382688,0.12111111111111111
1,2,0.22806771108760798,0.1625
2,3,0.28439951304424466,0.21
3,4,0.32030354860743876,0.21583333333333335
4,5,0.3017927573594218,0.17805555555555555
5,6,0.35305049687114404,0.24784722222222222
6,7,0.39660108738762556,0.25993055555555555
7,8,0.41769056826194256,0.20444444444444443
8,9,0.4349116704124802,0.20229166666666668
9,10,0.4552685142340913,0.25680555555555556
10,11,0.45153647210470654,0.2763888888888889
11,12,0.4615434404195311,0.23326388888888888
12,13,0.4687720341970738,0.2711111111111111
13,14,0.47813243654151244,0.21944444444444444
14,15,0.4841952835801164,0.2290972222222222
15,16,0.5145845727569187,0.3047222222222222
16,17,0.48225076568834835,0.14159722222222224
17,18,0.48527702494271113,0.27618055555555554
18,19,0.4962796635378107,0.185625
19,20,0.5068347325048476,0.1986111111111111
20,21,0.6180895249427111,0.4492361111111111
21,22,0.6640170544685352,0.48715277777777777
22,23,0.6793101643751102,0.47590277777777773
23,24,0.680778192755156,0.4636805555555556
24,25,0.699313772474881,0.5324305555555556
25,26,0.709806181693989,0.5026388888888889
26,27,0.7224049224396263,0.51
27,28,0.7364758229772608,0.51625
28,29,0.7528651341882601,0.5408333333333333
29,30,0.7547531894500265,0.5086111111111111
30,31,0.7554672351489512,0.5337500000000001
31,32,0.7690444319583994,0.5523611111111111
32,33,0.7767605323462013,0.5391666666666667
33,34,0.7817987892208708,0.5099305555555556
34,35,0.7909278324960338,0.5213194444444444
35,36,0.7991562279658029,0.5261111111111111
36,37,0.8046124460162171,0.51125
37,38,0.7694100619160938,0.5320138888888889
38,39,0.7919737682883835,0.5015972222222221
39,40,0.8035685759298432,0.5665277777777777
40,41,0.8566661708972325,0.6135416666666667
41,42,0.8677968832628239,0.6223611111111111
42,43,0.8784276947823022,0.6103472222222222
43,44,0.8802778787678477,0.6147916666666666
44,45,0.8843122025383395,0.61375
45,46,0.8830438590692755,0.6233333333333333
46,47,0.8835437599153887,0.6067361111111111
47,48,0.8893483937070333,0.6279166666666667
48,49,0.889018569319584,0.6223611111111111
49,50,0.8920365657500441,0.6155555555555555
